Service,ServiceId,SDK,Plane,Language,Track1.Package,Track1.RepoLink,Track1.ColorCode,Track1.Deprecated,Track2.Package,Track2.RepoLink,Track2.ColorCode,Track2.Deprecated,PercentComplete,LatestRelease
Key Vault,0,Key Vault - Certificates,data,JavaScript,,,11,false,@azure/keyvault-certificates,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/keyvault,10,false,1,06/10/2025
Key Vault,0,Key Vault - Keys,data,JavaScript,,,11,false,@azure/keyvault-keys,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/keyvault,10,false,1,06/10/2025
Key Vault,0,Key Vault - Secrets,data,JavaScript,,,11,false,@azure/keyvault-secrets,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/keyvault,10,false,1,06/10/2025
Cognitive Services,0,Language Text,data,JavaScript,,,11,false,@azure/ai-language-text,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/cognitivelanguage,10,false,1,06/15/2023
Load Testing,0,Load Testing,data,JavaScript,,,11,false,@azure-rest/load-testing,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/loadtesting/load-testing-rest/,10,false,1,01/20/2025
Synapse,0,Managed Private Endpoints,data,JavaScript,,,11,false,@azure/synapse-managed-private-endpoints,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/synapse,3,false,1,
Maps,0,Maps Common,data,JavaScript,,,11,false,@azure/maps-common,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/maps,3,false,1,
Maps,0,Maps Geolocation,data,JavaScript,,,11,false,@azure-rest/maps-geolocation,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/maps/maps-geolocation-rest/,3,false,1,
Maps,0,Maps Render,data,JavaScript,,,11,false,@azure-rest/maps-render,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/maps/maps-render-rest/,3,false,1,
Maps,0,Maps Route,data,JavaScript,,,11,false,@azure-rest/maps-route,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/maps/maps-route-rest/,3,false,1,
Maps,0,Maps Search,data,JavaScript,,,11,false,@azure-rest/maps-search,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/maps/maps-search-rest/,3,false,1,
Metrics Advisor,0,Metrics Advisor,data,JavaScript,azure-ai-metrics-advisor,UNABLE TO DETERMINE REPO LINK,1,false,@azure/ai-metrics-advisor,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/metricsadvisor,10,false,1,07/06/2021
Microsoft Playwright Testing,0,Microsoft Playwright Testing,data,JavaScript,,,11,false,@azure/microsoft-playwright-testing,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/playwrighttesting,3,false,1,
Mixed Reality,0,Mixed Reality Authentication,data,JavaScript,,,11,false,@azure/mixed-reality-authentication,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/mixedreality,3,false,1,
Monitor,0,Monitor Ingestion,data,JavaScript,,,11,false,@azure/monitor-ingestion,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/monitor,10,false,1,07/16/2025
Monitor,0,Monitor Query,data,JavaScript,,,11,false,@azure/monitor-query,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/monitor,10,false,1,08/12/2025
Monitor,0,Monitor Query Logs,data,JavaScript,,,11,false,@azure/monitor-query-logs,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/monitor,10,false,1,07/30/2025
Monitor,0,Monitor Query Metrics,data,JavaScript,,,11,false,@azure/monitor-query-metrics,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/monitor,10,false,1,07/31/2025
Notification Hubs,0,Notification Hubs,data,JavaScript,,,11,false,@azure/notification-hubs,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/notificationhubs,10,false,1,10/14/2024
Cognitive Services,0,OpenAI,data,JavaScript,,,11,false,@azure/openai,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/openai,10,false,1,11/18/2024
Cognitive Services,0,OpenAI Assistants,data,JavaScript,,,11,false,@azure/openai-assistants,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/openai,3,false,1,
Monitor,0,OpenTelemetry Exporter,data,JavaScript,,,11,false,@azure/monitor-opentelemetry-exporter,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/monitor,3,false,1,
Cognitive Services,0,Personalizer,data,JavaScript,@azure/cognitiveservices-personalizer,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,1,false,@azure-rest/ai-personalizer,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/personalizer/ai-personalizer-rest/,3,false,1,
Load Testing,0,Playwright,data,JavaScript,,,11,false,@azure/playwright,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/loadtesting,3,false,1,
Purview,0,Purview Account,data,JavaScript,,,11,false,@azure-rest/purview-account,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-account-rest/,3,true,1,
Purview,0,Purview Administration,data,JavaScript,,,11,false,@azure-rest/purview-administration,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-administration-rest/,3,false,1,
Purview,0,Purview Catalog,data,JavaScript,,,11,false,@azure-rest/purview-catalog,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-catalog-rest/,3,true,1,
Purview,0,Purview Data Map,data,JavaScript,,,11,false,@azure-rest/purview-datamap,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-datamap-rest/,3,false,1,
Purview,0,Purview Scanning,data,JavaScript,,,11,false,@azure-rest/purview-scanning,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-scanning-rest/,3,false,1,
Purview,0,Purview Sharing,data,JavaScript,,,11,false,@azure-rest/purview-sharing,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-sharing-rest,3,false,1,
Purview,0,Purview Workflow,data,JavaScript,,,11,false,@azure-rest/purview-workflow,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/purview/purview-workflow-rest/,3,false,1,
Quantum,0,Quantum Jobs,data,JavaScript,,,11,false,@azure/quantum-jobs,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/quantum/quantum-jobs,3,false,1,
Schema Registry,0,Schema Registry,data,JavaScript,,,11,false,@azure/schema-registry,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/schemaregistry,10,false,1,09/16/2024
Schema Registry,0,Schema Registry - Avro,data,JavaScript,,,11,false,@azure/schema-registry-avro,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/schemaregistry,10,false,1,10/25/2023
Schema Registry,0,Schema Registry - JSON,data,JavaScript,,,11,false,@azure/schema-registry-json,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/schemaregistry,10,false,1,09/17/2024
Service Bus,0,Service Bus,data,JavaScript,azure-sb,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/service-bus,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/servicebus,10,false,1,06/11/2024
Synapse,0,Spark,data,JavaScript,,,11,false,@azure/synapse-spark,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/synapse,3,false,1,
Storage,0,Storage - Blobs,data,JavaScript,,,11,false,@azure/storage-blob,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,10,false,1,07/22/2025
Storage,0,Storage - Blobs Changefeed,data,JavaScript,,,11,false,@azure/storage-blob-changefeed,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,3,false,1,
Storage,0,Storage - Files Data Lake,data,JavaScript,,,11,false,@azure/storage-file-datalake,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,10,false,1,07/22/2025
Storage,0,Storage - Files Share,data,JavaScript,@azure/storage-file,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,1,false,@azure/storage-file-share,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,10,false,1,07/22/2025
Storage,0,Storage - Queues,data,JavaScript,,,11,false,@azure/storage-queue,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,10,false,1,07/22/2025
Synapse,0,Synapse - Monitoring,data,JavaScript,,,11,false,@azure/synapse-monitoring,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/synapse,3,false,1,
Event Grid,0,System Events,data,JavaScript,,,11,false,@azure/eventgrid-systemevents,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/eventgrid,10,false,1,06/27/2025
Tables,0,Tables,data,JavaScript,,,11,false,@azure/data-tables,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/tables,10,false,1,06/02/2025
Cognitive Services,0,Text Analytics,data,JavaScript,@azure/cognitiveservices-textanalytics,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/ai-text-analytics,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/textanalytics,10,false,1,07/07/2021
Cognitive Services,0,Text Translation,data,JavaScript,,,11,false,@azure-rest/ai-translation-text,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/translation/ai-translation-text-rest/,10,false,1,02/12/2025
Maps,0,TimeZones,data,JavaScript,,,11,false,@azure-rest/maps-timezone,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/maps/maps-timezone-rest/,3,false,1,
Identity,0,Token Cache Persistence Plugin,data,JavaScript,,,11,false,@azure/identity-cache-persistence,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/identity,10,false,1,02/18/2025
TypeSpec,0,TypeSpec HTTP Runtime,data,JavaScript,,,11,false,@typespec/ts-http-runtime,https://github.com/Azure/azure-sdk-for-js/tree/item.Package_item.Version/sdk/core/ts-http-runtime,3,false,1,
unknown,0,unknown,data,JavaScript,,,11,false,@azure/storage-common,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/storage,10,false,1,07/22/2025
Video Analyzer,0,Video Analyzer Edge,data,JavaScript,,,11,false,@azure/video-analyzer-edge,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/videoanalyzer,3,true,1,
Identity,0,VS Code Authentication Plugin,data,JavaScript,,,11,false,@azure/identity-vscode,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/identity,10,false,1,08/04/2025
Web PubSub,0,Web PubSub,data,JavaScript,azure-web-pubsub,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,1,false,@azure/web-pubsub,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/web-pubsub,10,false,1,05/14/2025
Web PubSub,0,Web PubSub Client,data,JavaScript,,,11,false,@azure/web-pubsub-client,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/web-pubsub,10,false,1,02/12/2025
Web PubSub,0,WebPubSub Client SDK Protobuf,data,JavaScript,,,11,false,@azure/web-pubsub-client-protobuf,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/web-pubsub,3,false,1,
Cognitive Services,0,Anomaly Detector - RLC,mgmt,JavaScript,,,11,false,@azure-rest/ai-anomaly-detector,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/anomalydetector/ai-anomaly-detector-rest,3,false,1,
Resources Subscriptions,0,Resouce Management - Resources Subscriptions,mgmt,JavaScript,,,11,false,@azure/arm-resources-subscriptions,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/resources-subscriptions,10,false,1,05/29/2023
AD External Identities,0,Resource Management - AD External Identities,mgmt,JavaScript,,,11,false,@azure/arm-azureadexternalidentities,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/azureadexternalidentities,10,false,1,11/18/2022
Advisor,0,Resource Management - Advisor,mgmt,JavaScript,azure-arm-advisor,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-advisor,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/advisor/arm-advisor,10,false,1,08/03/2023
Agriculture Platform,0,Resource Management - Agriculture Platform,mgmt,JavaScript,,,11,false,@azure/arm-agricultureplatform,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/agricultureplatform,3,false,1,
Agrifood,0,Resource Management - Agrifood,mgmt,JavaScript,,,11,false,@azure/arm-agrifood,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/agrifood,3,false,1,
Analysis Services,0,Resource Management - Analysis Services,mgmt,JavaScript,,,11,false,@azure/arm-analysisservices,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/analysisservices/arm-analysisservices,10,false,1,11/14/2022
API Center,0,Resource Management - API Center,mgmt,JavaScript,,,11,false,@azure/arm-apicenter,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/apicenter,10,false,1,02/29/2024
API Management,0,Resource Management - API Management,mgmt,JavaScript,,,11,false,@azure/arm-apimanagement,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/apimanagement/arm-apimanagement,10,false,1,04/25/2025
App Compliance Automation,0,Resource Management - App Compliance Automation,mgmt,JavaScript,,,11,false,@azure/arm-appcomplianceautomation,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/appcomplianceautomation,10,false,1,06/27/2024
App Configuration,0,Resource Management - App Configuration,mgmt,JavaScript,,,11,false,@azure/arm-appconfiguration,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/appconfiguration/arm-appconfiguration,10,false,1,06/20/2025
App Platform,0,Resource Management - App Platform,mgmt,JavaScript,,,11,false,@azure/arm-appplatform,https://github.com/Azure/azure-sdk-for-js/tree/@azure/arm-appplatform_3.0.0/sdk/appplatform/arm-appplatform,10,true,1,01/26/2024
App Service,0,Resource Management - App Service,mgmt,JavaScript,azure-asm-website,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-appservice,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/appservice/arm-appservice,10,false,1,06/20/2025
Application Insights,0,Resource Management - Application Insights,mgmt,JavaScript,azure-arm-appinsights,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-appinsights,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/applicationinsights/arm-appinsights,10,false,1,
Arize AI,0,Resource Management - Arize AI Observability Eval,mgmt,JavaScript,,,11,false,@azure/arm-arizeaiobservabilityeval,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/liftrarize,10,false,1,06/06/2025
Astro,0,Resource Management - Astro,mgmt,JavaScript,,,11,false,@azure/arm-astro,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/astro,3,false,1,
Attestation,0,Resource Management - Attestation,mgmt,JavaScript,,,11,false,@azure/arm-attestation,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/attestation,10,false,1,11/18/2022
Authorization,0,Resource Management - Authorization,mgmt,JavaScript,azure-arm-authorization,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-authorization,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/authorization/arm-authorization,10,false,1,04/24/2023
Automanage,0,Resource Management - Automanage,mgmt,JavaScript,,,11,false,@azure/arm-automanage,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/automanage,10,false,1,10/08/2022
Automation,0,Resource Management - Automation,mgmt,JavaScript,azure-arm-automation,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,3,true,@azure/arm-automation,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/automation/arm-automation,10,false,1,
Search,0,Resource Management - Azure AI Search,mgmt,JavaScript,,,11,false,@azure/arm-search,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/search/arm-search,10,false,1,07/25/2025
Azure Stack,0,Resource Management - Azure Stack,mgmt,JavaScript,,,11,false,@azure/arm-azurestack,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/azurestack/arm-azurestack,10,false,1,
Azure Stack HCI,0,Resource Management - Azure Stack HCI,mgmt,JavaScript,,,11,false,@azure/arm-azurestackhci,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/azurestackhci,10,false,1,11/18/2022
Azure VMware Solution,0,Resource Management - Azure VMware Solution,mgmt,JavaScript,,,11,false,@azure/arm-avs,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/avs/arm-avs,10,false,1,07/07/2025
BareMetal Infrastructure,0,Resource Management - BareMetal Infrastructure,mgmt,JavaScript,,,11,false,@azure/arm-baremetalinfrastructure,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/baremetalinfrastructure,3,false,1,
Batch,0,Resource Management - Batch,mgmt,JavaScript,azure-arm-batch,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-batch,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/batch/arm-batch,10,false,1,09/26/2024
Billing,0,Resource Management - Billing,mgmt,JavaScript,azure-arm-billing,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-billing,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/billing/arm-billing,10,false,1,09/06/2024
Billing Benefits,0,Resource Management - Billing Benefits,mgmt,JavaScript,,,11,false,@azure/arm-billingbenefits,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/billingbenefits,10,false,1,12/19/2022
Bot Service,0,Resource Management - Bot Service,mgmt,JavaScript,,,11,false,@azure/arm-botservice,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/botservice/arm-botservice,10,false,1,01/17/2023
Carbonoptimization,0,Resource Management - Carbonoptimization,mgmt,JavaScript,,,11,false,@azure/arm-carbonoptimization,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/carbonoptimization,10,false,1,07/25/2025
Change Analysis,0,Resource Management - Change Analysis,mgmt,JavaScript,,,11,false,@azure/arm-changeanalysis,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/changeanalysis,10,false,1,11/18/2022
Changes,0,Resource Management - Changes,mgmt,JavaScript,,,11,false,@azure/arm-changes,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/changes,10,false,1,11/18/2022
Chaos,0,Resource Management - Chaos,mgmt,JavaScript,,,11,false,@azure/arm-chaos,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/chaos,10,false,1,06/06/2025
Cognitive Services,0,Resource Management - Cognitive Services,mgmt,JavaScript,azure-arm-cognitiveservices,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/NA,10,true,@azure/arm-cognitiveservices,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/cognitiveservices/arm-cognitiveservices,10,false,1,07/25/2025
